name,id,classification,mass,year,latitude,longitude
Elephant Moraine 87579,8129,H5,326.4,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87580,8130,L6,286.5,1987.0,-76.26862,156.52022
Elephant Moraine 87581,8131,H5,216.9,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87582,8132,L4,236.4,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87583,8133,L6,201.3,1987.0,-76.05861,156.38781
Elephant Moraine 87584,8134,L6,263.1,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87586,8136,L6,215.5,1987.0,-76.2676,156.46343000000002
Elephant Moraine 87587,8137,L6,102.6,1987.0,-76.27598,156.50251
Elephant Moraine 87603,8153,L6,169.8,1987.0,-76.27051999999999,156.46121000000002
Elephant Moraine 87607,8157,L6,109.0,1987.0,-76.26811,156.47653
Elephant Moraine 87615,8165,L6,144.5,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87622,8172,L6,106.8,1987.0,-76.27279,156.50673999999998
Elephant Moraine 87635,8185,L6,162.3,1987.0,-76.28142,156.49151
Elephant Moraine 87644,8194,L6,127.3,1987.0,-76.26933000000001,156.47035
Elephant Moraine 87660,8210,L6,144.9,1987.0,-76.27588,156.45743000000002
Elephant Moraine 87661,8211,L6,118.6,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87672,8222,H6,126.3,1987.0,-76.26666999999999,156.48604
Elephant Moraine 87695,8245,H5,118.5,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87709,8259,L5,110.0,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87724,8274,L6,115.0,1987.0,-76.26881,156.48278
Elephant Moraine 87744,8294,L6,129.8,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87745,8295,H5,123.0,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87746,8296,EH4,142.3,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87756,8306,L6,170.5,1987.0,-76.27559000000001,156.50263999999999
Elephant Moraine 87759,8309,L6,110.8,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87778,8328,H3.9,161.7,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87790,8340,H5,175.4,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87807,8357,L6,120.1,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87820,8370,H6,221.4,1987.0,-76.2681,156.47082
Elephant Moraine 87821,8371,H5,152.5,1987.0,-76.18333,157.16666999999998
Elephant Moraine 87829,8379,L6,116.2,1987.0,-76.28130999999999,156.45469
Elephant Moraine 90007,8417,CK5,131.0,1990.0,-76.28650999999999,156.37091
Elephant Moraine 90011,8421,H6,305.1,1990.0,-76.27516999999999,156.40951
Elephant Moraine 90012,8422,L4,226.1,1990.0,-76.26938,156.4861
Elephant Moraine 90020,8430,Eucrite-unbr,154.0,1990.0,-76.2693,156.41368
Elephant Moraine 90034,8444,L6,1413.6,1990.0,-76.28193,156.40161
Elephant Moraine 90051,8461,H6,715.4,1990.0,-76.18333,157.16666999999998
Elephant Moraine 90053,8463,L6,427.9,1990.0,-76.18333,157.16666999999998
Elephant Moraine 90054,8464,L6,311.5,1990.0,-76.29063000000001,156.36756
Elephant Moraine 90070,8480,L6,106.5,1990.0,-76.26799,156.45597
Elephant Moraine 90071,8481,L6,103.4,1990.0,-76.29026,156.45207
Elephant Moraine 90076,8485,L6,150.5,1990.0,-76.27776,156.4753
Elephant Moraine 90115,8524,L6,238.4,1990.0,-76.26966999999999,156.45578999999998
Elephant Moraine 90121,8530,L6,232.2,1990.0,-76.28,156.46954
Elephant Moraine 90146,8555,L6,104.1,1990.0,-76.26961999999999,156.49471
Elephant Moraine 90149,8558,L6,175.4,1990.0,-76.26985,156.49568
Elephant Moraine 90157,8566,L6,101.4,1990.0,-76.27738000000001,156.51248
Elephant Moraine 90165,8574,H5,103.6,1990.0,-76.28222,156.5107
Elephant Moraine 90166,8575,H6,104.2,1990.0,-76.28286,156.50181
Elephant Moraine 90167,8576,L6,130.0,1990.0,-76.27318000000001,156.52536
Elephant Moraine 90178,8587,H5,280.4,1990.0,-76.26709,156.49726
Elephant Moraine 90204,8613,L6,143.4,1990.0,-76.27493,156.50063
Elephant Moraine 90207,8616,L6,114.0,1990.0,-76.28203,156.50975
Elephant Moraine 90229,8638,H5,245.5,1990.0,-76.28055,156.43731
Elephant Moraine 90230,8639,L6,105.3,1990.0,-76.26583000000001,156.40312
Elephant Moraine 90237,8646,H5,157.2,1990.0,-76.26491999999999,156.54171000000002
Elephant Moraine 90238,8647,H6,150.1,1990.0,-76.26666999999999,156.53813
Elephant Moraine 90246,8655,H6,362.9,1990.0,-76.2679,156.54516
Elephant Moraine 90266,8675,L6,101.7,1990.0,-76.27918000000001,156.47755
Elephant Moraine 90350,8759,L6,174.0,1990.0,-76.29038,156.33185
Elephant Moraine 90351,8760,L6,105.8,1990.0,-76.27752,156.37694
Elephant Moraine 90354,8763,L6,194.6,1990.0,-76.26807,156.41942
Elephant Moraine 90362,8771,L6,111.0,1990.0,-76.27165,156.429
Elephant Moraine 90363,8772,L6,114.3,1990.0,-76.29193000000001,156.35692
Elephant Moraine 90364,8773,L6,220.4,1990.0,-76.18333,157.16666999999998
Elephant Moraine 90367,8776,L6,140.2,1990.0,-76.26568,156.41279
Elephant Moraine 90370,8779,L6,163.9,1990.0,-76.27124,156.42934
Elephant Moraine 90372,8781,H5,158.8,1990.0,-76.28667,156.35727
Elephant Moraine 90441,8850,L6,125.4,1990.0,-76.28858000000001,156.38398
Elephant Moraine 90442,8851,L6,102.9,1990.0,-76.27185,156.44137
Elephant Moraine 90443,8852,L6,136.3,1990.0,-76.27320999999999,156.4404
Elephant Moraine 90444,8853,L6,103.9,1990.0,-76.28601,156.37788999999998
Elephant Moraine 90445,8854,L6,127.1,1990.0,-76.27022,156.44541999999998
Elephant Moraine 90447,8856,L6,105.2,1990.0,-76.2669,156.44818
Elephant Moraine 90452,8861,LL6,122.1,1990.0,-76.29422,156.45731
Elephant Moraine 90454,8863,L6,212.9,1990.0,-76.28433000000001,156.46066000000002
Elephant Moraine 90458,8867,L6,150.8,1990.0,-76.29054000000001,156.44976
Elephant Moraine 90464,8873,L6,159.1,1990.0,-76.2682,156.42
Elephant Moraine 90465,8874,L6,217.3,1990.0,-76.27008000000001,156.43413
Elephant Moraine 90466,8875,L6,162.3,1990.0,-76.26841999999999,156.41554
Elephant Moraine 90467,8876,L6,141.8,1990.0,-76.27041,156.43293
Elephant Moraine 90468,8877,L6,202.0,1990.0,-76.26931,156.41114
Elephant Moraine 90474,8883,L6,117.7,1990.0,-76.26843000000001,156.42926
Elephant Moraine 90483,8892,L6,177.9,1990.0,-76.2741,156.43588
Elephant Moraine 90486,8895,L6,152.9,1990.0,-76.26905,156.44066999999998
Elephant Moraine 90487,8896,L6,300.8,1990.0,-76.2669,156.46047
Elephant Moraine 90488,8897,L6,240.6,1990.0,-76.30565,156.53973
Elephant Moraine 90491,8900,L6,107.1,1990.0,-76.27377,156.43655
Elephant Moraine 90492,8901,L6,140.2,1990.0,-76.27071,156.43645
Elephant Moraine 90493,8902,L6,219.0,1990.0,-76.27209,156.43576000000002
Elephant Moraine 90496,8905,L6,103.4,1990.0,-76.26833,156.49233
Elephant Moraine 90497,8906,L6,103.6,1990.0,-76.27776999999999,156.51493
Elephant Moraine 90499,8908,L6,104.9,1990.0,-76.27376,156.4391
Elephant Moraine 90500,8909,L6,107.6,1990.0,-76.27956,156.50727
Elephant Moraine 90502,8911,H6,150.0,1990.0,-76.26782,156.53713
Elephant Moraine 90504,8913,L6,117.4,1990.0,-76.27971,156.50692
Elephant Moraine 90506,8915,L6,112.4,1990.0,-76.27552,156.43475
Elephant Moraine 90610,9019,L6,1450.8,1990.0,-76.18333,157.16666999999998
Elephant Moraine 90727,9136,L6,117.2,1990.0,-76.27099,156.48286000000002
Elephant Moraine 92001,9403,Mesosiderite,4015.6,1992.0,-76.03785,156.13963999999999
Elephant Moraine 92002,9404,CK5,1041.0,1992.0,-76.02353000000001,155.79752
Elephant Moraine 92029,9431,"Iron, ungrouped",2434.2,1992.0,-76.05086,156.00568
Elephant Moraine 92030,9432,L6,1151.2,1992.0,-76.07441,155.92739
Elephant Moraine 92031,9433,L6,1316.6,1992.0,-76.02319,155.8876
Elephant Moraine 92032,9434,L6,693.7,1992.0,-76.04065,156.10743
Elephant Moraine 92033,9435,H5,735.6,1992.0,-76.03088000000001,156.00672
Elephant Moraine 92034,9436,L6,727.8,1992.0,-76.04015,156.12511999999998
Elephant Moraine 92035,9437,H5,646.4,1992.0,-76.01907,155.70093
Elephant Moraine 92036,9438,L6,533.5,1992.0,-76.03508000000001,155.84403999999998
Elephant Moraine 92037,9439,L6,349.5,1992.0,-76.01488,155.73612
Elephant Moraine 92038,9440,H5,731.4,1992.0,-76.03705,156.12958
Elephant Moraine 92039,9441,L6,513.6,1992.0,-85.63333,157.16666999999998
Elephant Moraine 92040,9442,H5,426.2,1992.0,-76.04524,156.26793
Elephant Moraine 92041,9443,L5,291.2,1992.0,-76.02506,155.91241000000002
Elephant Moraine 92042,9444,CR2,103.7,1992.0,-76.0652,156.00931
Elephant Moraine 92043,9445,L6,204.7,1992.0,-76.05511,156.03014
Elephant Moraine 92044,9446,H5,139.7,1992.0,-76.05565,156.27848999999998
Elephant Moraine 92045,9447,H5,239.6,1992.0,-75.99244,155.57338000000001
Elephant Moraine 92046,9448,L6,162.2,1992.0,-76.09729,156.23008000000002
Elephant Moraine 92047,9449,H5,134.9,1992.0,-76.04682,155.97253999999998
Elephant Moraine 92193,9594,H6,22000.0,1992.0,-76.04222,155.94038
Elephant Moraine 96016,9610,CM2,132.1,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96020,9614,L6,1307.5,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96021,9615,L6,898.5,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96022,9616,L6,687.0,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96023,9617,H6,897.0,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96024,9618,L6,421.3,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96025,9619,H6,385.3,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96026,9620,C4/5,226.0,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96027,9621,H6,2038.3,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96028,9622,L6,636.4,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96029,9623,CM2,848.28,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96030,9624,H6,234.1,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96031,9625,H4-an,414.0,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96032,9626,L4,435.7,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96033,9627,H6,237.0,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96034,9628,L6,311.4,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96035,9629,L4,223.5,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96036,9630,L6,313.9,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96037,9631,H4-an,325.7,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96038,9632,L6,284.9,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96039,9633,L6,259.5,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96040,9634,H4-an,276.2,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96041,9635,H6,280.1,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96042,9636,Ureilite,249.8,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96043,9637,H5,392.9,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96044,9638,L6,179.5,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96045,9639,L5,111.4,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96046,9640,L6,117.5,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96047,9641,H4-an,139.41,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96048,9642,L6,342.0,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96049,9643,LL6,188.3,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96050,9644,H5,195.1,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96051,9645,L6,154.7,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96052,9646,L6,164.9,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96053,9647,L6,187.7,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96054,9648,L6,156.2,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96055,9649,H5,205.5,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96056,9650,L6,140.1,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96057,9651,L6,199.7,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96058,9652,H5,185.0,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96062,9656,H6,122.8,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96093,9687,H5,128.1,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96139,9731,H6,122.2,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96186,9778,H6,101.3,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96211,9802,L6,113.9,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96212,9803,H5,107.1,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96251,9842,H6,100.8,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96267,9858,L6,106.4,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96273,9864,L6,147.2,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96274,9865,L6,128.1,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96293,9884,Ureilite,100.6,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96313,9904,L6,126.6,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96331,9921,Ureilite,121.9,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96332,9922,L6,136.5,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96333,9923,L6,164.1,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96340,9930,L6,137.8,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96347,9937,H5,115.1,1996.0,-76.18333,157.16666999999998
Elephant Moraine 96351,9941,L6,120.8,1996.0,-76.18333,157.16666999999998
Elephant Moraine 99400,9943,Howardite,233.8,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99401,9944,H5,604.6,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99402,9945,Brachinite,180.5,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99403,9946,L6,111.8,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99404,9947,H4,339.6,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99405,9948,L5,104.3,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99406,9949,H5,112.9,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99408,9951,Howardite,147.7,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99409,9952,L6,400.2,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99410,9953,L6,205.1,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99411,9954,H6,223.8,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99412,9955,H5,250.0,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99413,9956,H5,172.7,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99414,9957,H5,121.0,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99416,9959,H5,187.7,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99420,9963,L5,725.8,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99422,9965,H5,240.0,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99423,9966,H5,169.5,1999.0,-76.18333,157.16666999999998
Elephant Moraine 99424,9967,L5,156.6,1999.0,-76.18333,157.16666999999998
Elephant Moraine A79001,10002,Martian (shergottite),7942.0,1979.0,-76.29083,157.26667
Elephant Moraine A79002,10003,Diogenite,2843.0,1979.0,-76.33,157.24278
Elephant Moraine A79003,10004,L6,435.6,1979.0,-76.29,157.23833
Elephant Moraine A79004,10005,Eucrite-pmict,390.3,1979.0,-76.29167,157.23945
Elephant Moraine A79005,10006,Eucrite-pmict,450.9,1979.0,-76.29111,157.23944
Elephant Moraine A79006,10007,Eucrite-pmict,716.4,1979.0,-76.29111,157.22278
Elephant Moraine A79007,10008,H5,199.9,1979.0,-76.2886,157.22118
Elephant Moraine A79009,10009,L5,140.3,1979.0,-76.29028000000001,157.22778
Elephant Moraine A79010,10010,L6,287.3,1979.0,-76.29167,157.2225
Elga,10012,"Iron, IIE",28800.0,1959.0,64.7,141.2
Eli Elwah,10013,L6,15200.0,1888.0,-34.5,144.71667
Elida (a),10014,L6,936.8,1968.0,33.78333,-103.57667
Elida (b),10015,OC,537.8,1968.0,33.91667,-103.51833
Elida (c),10016,H5,385.5,1968.0,33.79,-103.56333000000001
Elkhart,10017,H5,573.0,1936.0,37.01667,-101.88333
Ella Island,10018,L6,7500.0,1971.0,72.88333,-25.116670000000003
Ellerslie,10020,L5,10200.0,1905.0,-28.9,146.76667
Ellicott,10021,"Iron, IAB-ung",15700.0,1960.0,38.80778,-104.56944
Ellis County,10022,H6,4692.0,1948.0,38.78333,-99.33333
Ellisras,10023,Iron,2066.0,1970.0,-23.83333,27.91667
Elm Creek,10024,H4,7000.0,1906.0,38.5,-96.2
El-Oued,47729,H4,2305.0,1952.0,31.533333000000002,8.883333
Elsinora,10027,H5,1797.0,1922.0,-29.45,143.6
Eltanin,10028,Mesosiderite,1200.0,1981.0,-57.786669999999994,-90.79333000000001
Elton,10029,"Iron, ungrouped",1900.0,1936.0,33.71667,-100.83333
Elyria,10030,"Iron, IIIAB",10900.0,1971.0,38.28,-97.365
Emery,10031,Mesosiderite-A3,16700.0,1962.0,43.56333,-97.58333
Emmitsburg,10034,"Iron, IIIAB?",450.0,1854.0,39.71667,-77.3
Emsland,10035,"Iron, ungrouped",19000.0,1940.0,53.1,7.2
Enon,10037,"Iron, ungrouped",763.0,1883.0,39.86667,-83.95
Erg Tiferine,30562,H5/6,325.0,2001.0,27.26667,6.7666699999999995
Erie,10045,L6,3300.0,1965.0,40.03167,-105.05667
Erldunda,10046,H5,190.0,1992.0,-25.296470000000003,133.20006
Erofeevka,10048,H4,1771.9,1937.0,51.86667,70.35
Esperance,10052,L/LL3.4,397.0,1991.0,-33.86667,121.91667
Esquel,10054,"Pallasite, PMG",755000.0,1951.0,-42.9,-71.33333
Essex,10056,H5,5000.0,2002.0,34.611670000000004,-115.03333
Estacado,10057,H6,290000.0,1883.0,33.9,-101.75
Estación Imilac,54717,H5,1908.0,2004.0,-24.22983,-68.89253000000001
Ethiudna,10060,L4,74318.0,1977.0,-32.03333,139.78333
Etosha,10061,"Iron, IC",110700.0,1970.0,-18.5,16.0
Etter,10062,L5,450000.0,1965.0,35.98333,-101.9
Euclid,10063,H5,2500.0,1970.0,47.95833,-96.7
Eunice,10064,H5,2300.0,1961.0,34.47,-101.75833
Eustis,10065,H4,502.0,1918.0,28.83333,-81.68333
Eva,10066,H5,6700.0,1965.0,36.81667,-101.90833
Fairburn,56565,"Iron, IAB-ung",445.0,1907.0,43.603,-103.026
Fairfield,10069,"Iron, IAB-MG",1600.0,1974.0,39.33333,-84.6
Fairview,10070,"Iron, IIIAB",28800.0,1986.0,34.10139,-102.65
Faith,10071,H5,105000.0,1952.0,45.33333,-102.08333
Falsey Draw,10072,L6,4180.0,1995.0,33.84333,-103.93666999999999
Farley,10073,H5,19400.0,1936.0,36.33333,-104.05
Farnum,10076,L5,4200.0,1937.0,40.25,-100.23333000000001
Faucett,10077,H5,100000.0,1966.0,39.61667,-94.86667
Felsted,10082,"Iron, IIIAB",13500.0,1977.0,54.990559999999995,9.49194
Felt,10083,H6,5400.0,1970.0,36.55,-102.78333
Felt (b),10084,L3.5-5,5590.0,1990.0,36.58333,-102.7
Fenbark,10085,H5,1861.0,1968.0,-30.440279999999998,121.25693999999999
Ferguson Switch,10089,H5,1700.0,1937.0,34.0,-101.5
Ferintosh,10090,OC,2201.0,1965.0,52.8,-112.98333000000001
Fife,30563,H5,8600.0,2003.0,31.38972,-99.40583000000001
Fillmore,10093,Iron,113.0,1916.0,49.883333,-103.6
Finmarken,10103,"Pallasite, PMG",78300.0,1902.0,70.0,24.0
Finney,10104,L5,10700.0,1962.0,34.26667,-101.56667
Finney (c),10105,OC,492.0,1978.0,34.29833,-101.68333
Flagg,10108,L5,7000.0,1954.0,34.43333,-102.51666999999999
Flagler,30564,H3.8,4100.0,1972.0,39.23,-102.99
Flandreau,10109,H5,21360.0,1983.0,44.04833,-96.59167
Fleming,10110,H3.7,1750.0,1940.0,40.68333,-102.81667
Florey,10112,H6,110800.0,1978.0,32.5225,-102.705
Floyd,10113,L4,13000.0,1966.0,34.193329999999996,-103.575
Floydada,10114,"Iron, IIIAB",12500.0,1912.0,33.98333,-101.28333
Floydada (b),10115,H5,6266.0,1999.0,33.98333,-101.33333
Fluvanna (a),10116,L5,9500.0,1967.0,32.8,-101.11667
Fluvanna (b),10117,H6,4110.0,1976.0,32.90333,-101.16278
Föllinge,10118,"Iron, IAB-sLH",400.0,1932.0,63.73333,14.85
Forestburg (a),10121,L4,26100.0,1957.0,33.50667,-97.65139
Forestburg (b),10122,L5,26600.0,1957.0,33.49556,-97.58861
Forrest 002,10125,L6,26000.0,1980.0,-30.98333,127.88333
Forrest 007,10130,H4,910.0,1979.0,-30.785,128.01667
Forrest 008,10131,L6,122.6,1979.0,-30.75,127.99167
Forrest 009,10132,L6,1000.0,1979.0,-30.15,128.08333000000002
Forrest 010,10133,L4,359.0,1982.0,-30.116670000000003,127.86667
Forrest 014,10137,H5,104.0,1990.0,-30.78333,127.75
Forrest 035,10158,L6,166.0,1991.0,-30.75,128.08333000000002
Forrest Lakes,10161,LL5,500.0,1948.0,-29.41667,129.5
Forsyth County,10165,"Iron, IIAB",22700.0,1891.0,36.1,-80.2
Fort Pierre,10167,"Iron, IIIAB",15900.0,1856.0,44.35,-100.38333
Fort Stockton,10168,Iron,4762.8,1952.0,30.91667,-103.06667
Fortuna,10169,Winonaite,312.0,1998.0,-35.13333,-65.36667
Foster,10170,H4,1992.0,1975.0,33.1,-102.26666999999999
Foum Zguid,10171,"Iron, IIAB",6000.0,1998.0,30.066670000000002,-6.9
Four Corners,10172,"Iron, IAB-ung",25000.0,1924.0,37.0,-109.05
Franceville,10173,"Iron, IIIAB",18800.0,1890.0,38.81667,-104.61667
Franconia,10174,H5,100000.0,2002.0,34.71637,-114.22197
Frankel City,10175,L6,4700.0,1977.0,32.33333,-102.745
Frankfort (iron),10176,"Iron, IIIAB",10900.0,1866.0,38.2,-84.83333
Franklin,10178,H5,9062.0,1921.0,36.71667,-86.56667
Franklinville,10179,L6,108.0,1888.0,38.5,-100.0
Freda,10180,"Iron, IAB-sLH",268.0,1919.0,46.38333,-101.23333000000001
Fremont Butte,10181,L4,6647.0,1963.0,38.5,-105.5
Frenchman Bay,10182,H3.5,8800.0,1964.0,-30.60833,115.16667
Friona,10184,L5,21900.0,1981.0,34.54,-102.56833
Frontier Mountain 01172,10354,L3,150.2,2001.0,-72.97222,160.33833
Frontier Mountain 03077,30633,H5,352.2,2003.0,-72.95281,160.44414
Frontier Mountain 84001,10363,L6,942.0,1984.0,-72.95488,160.47328000000002
Frontier Mountain 90072,10469,H5,108.1,1990.0,-72.95488,160.47328000000002
Frontier Mountain 90154,10546,L6,107.1,1990.0,-72.95614,160.43429
Frontier Mountain 90236,10624,H5,165.7,1990.0,-72.95645,160.44392
Frontier Mountain 93002,10633,H6,665.2,1993.0,-72.96806,160.42306000000002
Frontier Mountain 93005,10636,L5,1665.4,1993.0,-72.96972,160.43778
Frontier Mountain 93009,10640,L4,106.5,1993.0,-72.99333,160.41528
Frontier Mountain 95005,10690,L6,191.3,1995.0,-72.99972,160.44472
Frontier Mountain 95006,10691,H6,121.7,1995.0,-72.96528,160.43111000000002
Frontier Mountain 99001,10795,L6,221.5,1999.0,-72.96083,160.31888999999998
Frontier Mountain 99008,10801,H5/6,123.3,1999.0,-72.97667,160.45111
Frontier Mountain 99021,10814,H4,127.9,1999.0,-72.97417,160.45361
Frontier Mountain 99025,10818,H5,297.8,1999.0,-72.98778,160.42167
Frontier Mountain 99028,10821,L6,771.8,1999.0,-72.97972,160.48639
Frontier Mountain 99031,10824,L3,201.6,1999.0,-72.9625,160.5675
